ts,curr_pid,pid,src_cpu,dst_cpu,imbalance,src_len,src_numa_len,src_preferred_len,delta,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,delta_faults,total_faults,dst_len,src_load,dst_load,nr_fails,cache_nice_tries,buddy_hot,throttled,p_running,test_aggressive,can_migrate,pc_0,pc_1
6993971503746,196,10196,10,13,1,2,0,0,-6993971748299,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1269003335339,98402772231
6993971521974,196,10205,10,13,1,2,0,0,-6993912774368,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1269003335339,98402772231
6993971529517,10206,10196,10,12,1,2,0,0,-6993971748299,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1269003335339,98402772231
6993971536641,10206,10205,10,12,1,2,0,0,-6993912774368,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1269003335339,98402772231
6993971635955,10206,316,10,12,1,3,0,0,-6978448807195,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1269003335339,98402772231
6993971651321,10206,10196,10,12,1,3,0,0,-6993971954518,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1269003335339,98402772231
6993991363419,4379,7495,1,2,1,2,0,0,-6993971855937,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,716374316371,56911024905
6993991391356,4379,13,1,2,1,2,0,0,-6993991727159,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,716374316371,56911024905
6994160256481,8847,10106,8,7,1,2,0,0,-6994089263877,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1207760920215,90320458783
6994160278760,8847,2586,8,7,1,2,0,0,-6994160465038,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207760920215,90320458783
6994179230636,13,10196,10,1,1,2,0,0,-6994167757047,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1269005429972,98402896531
6994771128311,10106,13,1,8,1,2,0,0,-6994763988952,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,716377147618,56911155230
6994799348416,4164,13,8,7,1,2,0,0,-6994791860279,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1207772375472,90321023282
6994945323870,2685,4164,7,2,1,2,0,0,-6994880765376,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,834017423610,66169254754
6994945342936,2685,2529,7,2,1,2,0,0,-6994945588099,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,834017423610,66169254754
6994945292860,2627,4164,7,12,1,2,0,0,-6994880765376,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,834017423610,66169254754
6994945312416,2627,2529,7,12,1,2,0,0,-6994945588099,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,834017423610,66169254754
6995139373378,4379,13,7,2,1,2,0,0,-6995131588894,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,834019354551,66169361222
6995399335963,4164,13,2,7,1,2,0,0,-6995391756831,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1239995898180,97192019702
6996011588777,4164,1868,10,7,1,2,0,0,-6995011037622,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1269015714393,98403300976
6996027369226,7495,13,12,1,1,2,0,0,-6996019726518,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1273203429847,95467181336
6996219208050,0,3587,0,4,1,2,0,0,-6996203278785,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1270709543685,101405049509
6996227393249,0,10206,12,6,1,2,0,0,-6996082370939,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1273205003988,95467253779
6996227408405,0,10206,12,6,1,2,0,0,-6996082370939,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1273205003988,95467253779
6996227422303,7845,10206,12,4,1,2,0,0,-6996082370939,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1273205003988,95467253779
6996227434176,7845,10206,12,4,1,2,0,0,-6996082370939,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1273205003988,95467253779
6996567146328,0,10106,8,2,1,2,0,0,-6996531740379,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1207786981835,90321727787
6996567177827,0,2586,8,2,1,2,0,0,-6996567431815,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207786981835,90321727787
6996567223573,0,10106,8,4,1,2,0,0,-6996531740379,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1207786981835,90321727787
6996567232303,0,2586,8,4,1,2,0,0,-6996567431815,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207786981835,90321727787
6996567248297,0,10106,8,6,1,2,0,0,-6996531740379,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1207786981835,90321727787
6996567258284,0,2586,8,6,1,2,0,0,-6996567431815,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207786981835,90321727787
6996567271764,0,10106,8,9,1,2,0,0,-6996531740379,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1207786981835,90321727787
6996567278399,0,2586,8,9,1,2,0,0,-6996567431815,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1207786981835,90321727787
6996567296487,0,10106,8,10,1,2,0,0,-6996531740379,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1207786981835,90321727787
6996567302703,0,2586,8,10,1,2,0,0,-6996567431815,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207786981835,90321727787
6996567317859,0,10106,8,12,1,2,0,0,-6996531740379,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1207786981835,90321727787
6996567324564,0,2586,8,12,1,2,0,0,-6996567431815,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207786981835,90321727787
6996567390424,4339,10106,8,0,1,2,0,0,-6996531740379,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1207786981835,90321727787
6996567399503,4339,2586,8,0,1,2,0,0,-6996567431815,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1207786981835,90321727787
6996955373443,4164,7495,1,7,1,2,0,0,-6996607739050,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,716387183864,56911703577
6996955395862,4164,13,1,7,1,2,0,0,-6996955730402,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,716387183864,56911703577
6997747176095,10204,10106,8,9,1,2,0,0,-6997686497181,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1207802471796,90322431160
6997747203333,10204,114,8,9,1,2,0,0,-6997747528557,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1207802471796,90322431160
6997771110385,0,2089,5,2,1,2,0,0,-6997771465758,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,815494212508,70846253362
6997771146005,0,9030,5,2,1,2,0,0,-6997771465758,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,815494212508,70846253362
6998752710136,4436,3587,2,0,1,2,0,0,-6998736976830,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1240101063561,97196460607
6998955258582,4164,7495,1,7,1,2,0,0,-6998419750034,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,716393969495,56912005685
6998955282957,4164,13,1,7,1,2,0,0,-6998955614779,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,716393969495,56912005685
6999015397876,196,4164,7,13,1,2,0,0,-6998974443656,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,834044653733,66170369517
6999015425952,196,1868,7,13,1,2,0,0,-6999015766010,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,834044653733,66170369517
6999351355024,7636,7495,1,6,1,2,0,0,-6999224958634,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,716397052475,56912103896
6999351377932,7636,1352,1,6,1,2,0,0,-6999351703269,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,716397052475,56912103896
6999351391132,13,7495,1,10,1,2,0,0,-6999224958634,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,716397052475,56912103896
6999351406846,13,1352,1,10,1,2,0,0,-6999351703269,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,716397052475,56912103896
7000219388386,10204,3587,4,9,1,2,0,0,-7000203660346,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1293813283397,97847800637
7001019157538,2656,2696,15,6,1,2,0,0,-7001019483617,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,651734395434,52769862334
7001019174160,2656,8803,15,6,1,2,0,0,-7000912953904,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,651734395434,52769862334
7001019135049,4420,2660,2,8,1,2,0,0,-7001019506481,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1240118716123,97197030693
7001019160820,4420,4379,2,8,1,2,0,0,-7001019506481,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1240118716123,97197030693
7001019184217,10204,2696,15,9,1,2,0,0,-7001019483617,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,651734395434,52769862334
7001019193716,10204,8803,15,9,1,2,0,0,-7000912953904,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,651734395434,52769862334
7001019174160,4435,2660,2,10,2,2,0,0,-7001019506481,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1240118716123,97197030693
7001019190922,4435,4379,2,10,2,2,0,0,-7001019506481,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1240118716123,97197030693
7002595405734,7845,13,10,4,1,2,0,0,-7002587677377,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1269042621831,98404236517
7002611091620,0,38,4,6,1,2,0,0,-7002611463063,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1293823825442,97848310897
7002611115505,0,329,4,6,1,2,0,0,-7002576373012,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1293823825442,97848310897
7002911130480,0,10106,8,2,1,2,0,0,-7002867764258,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1207840978671,90324498358
7002911160092,0,5776,8,2,1,2,0,0,-7002911432737,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1207840978671,90324498358
7002911245718,10106,4339,0,8,1,2,0,0,-7002848750738,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1270809895001,101408531942
7002911258010,10106,10302,0,8,1,2,0,0,-7002911582426,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1270809895001,101408531942
7003191098047,10206,1930,10,12,1,2,0,0,-7003191432819,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1269046194410,98404347330
7003191111317,10206,10205,10,12,1,2,0,0,-7003127751126,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1269046194410,98404347330
7003615113540,0,2684,3,2,1,2,0,0,-7003615428718,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,866971086873,74888960667
7003615134981,0,10096,3,2,1,2,0,0,-7002515747703,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866971086873,74888960667
7003615070588,0,2684,3,6,1,2,0,0,-7003615428718,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,866971086873,74888960667
7003615098384,0,10096,3,6,1,2,0,0,-7002515747703,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,866971086873,74888960667
7003615150835,13,2684,3,6,1,2,0,0,-7003615501362,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,866971086873,74888960667
7003615161242,13,10096,3,6,1,2,0,0,-7003615501362,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,866971086873,74888960667
7003795400762,7495,4339,0,1,1,2,0,0,-7003776784871,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1270825251535,101410467357
7003795421714,7495,5776,0,1,1,2,0,0,-7003795749031,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1270825251535,101410467357
7003795840902,10302,4339,0,1,1,2,0,0,-7003776784871,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1270825251535,101410467357
7003795849912,10302,5776,0,1,1,2,0,0,-7003795749031,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1270825251535,101410467357
7003796030452,10302,4339,0,1,1,2,0,0,-7003776784871,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1270825251535,101410467357
7003796038064,10302,5776,0,1,1,2,0,0,-7003795749031,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1270825251535,101410467357
7003796207081,10302,4339,0,1,1,2,0,0,-7003776784871,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1270825251535,101410467357
7003796215601,10302,5776,0,1,1,2,0,0,-7003795749031,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1270825251535,101410467357
7003796368065,10302,4339,0,1,1,2,0,0,-7003776784871,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1270825251535,101410467357
7003796375119,10302,5776,0,1,1,2,0,0,-7003795749031,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1270825251535,101410467357
7003796535684,10302,4339,0,1,1,2,0,0,-7003776784871,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1270825251535,101410467357
7003796545672,10302,5776,0,1,1,2,0,0,-7003795749031,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1270825251535,101410467357
7003935323295,0,13,6,7,1,2,0,0,-7003927522611,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1210824283064,89827731648
7003952809413,4436,3587,9,0,1,2,0,0,-7003937077373,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1205509161683,74261630149
7004011120962,0,4164,7,2,1,2,0,0,-7003955512325,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,834072862593,66171549617
7004011149108,0,908,7,2,1,2,0,0,-7004011431041,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,834072862593,66171549617
7004011182981,0,4164,7,4,1,2,0,0,-7003955512325,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,834072862593,66171549617
7004011192829,0,908,7,4,1,2,0,0,-7004011431041,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,834072862593,66171549617
7004011213502,0,4164,7,6,1,2,0,0,-7003955512325,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834072862593,66171549617
