ts,curr_pid,pid,src_cpu,dst_cpu,imbalance,src_len,src_numa_len,src_preferred_len,delta,cpu_idle,cpu_not_idle,cpu_newly_idle,same_node,prefer_src,prefer_dst,delta_faults,total_faults,dst_len,src_load,dst_load,nr_fails,cache_nice_tries,buddy_hot,throttled,p_running,test_aggressive,can_migrate,pc_0,pc_1
7733327433715,0,13,2,3,1,2,0,0,-7733319479493,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7733335071061,9030,13,3,5,1,2,0,0,-7733327868498,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7733351067640,0,10493,9,10,1,2,0,0,-7733351450749,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733351075811,0,10322,9,10,1,2,0,0,-7733351450749,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733371073141,0,9030,5,4,1,2,0,0,-7733362379169,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7733371086131,0,13,5,4,1,2,0,0,-7733371454170,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7733419126502,13,1898,15,5,1,2,0,0,-7733419429111,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733419140331,13,8803,15,5,1,2,0,0,-7733388778723,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733419101149,6647,1898,15,8,1,2,0,0,-7733419429111,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733419114629,6647,8803,15,8,1,2,0,0,-7733388778723,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733419073981,6586,1898,15,12,1,2,0,0,-7733419429111,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733419094584,6586,8803,15,12,1,2,0,0,-7733388778723,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733419154159,10496,1898,15,4,1,2,0,0,-7733419429111,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733419161772,10496,8803,15,4,1,2,0,0,-7733388778723,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733423098618,0,10493,9,4,1,2,0,0,-7733423434504,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733423105742,0,10322,9,4,1,2,0,0,-7733415448990,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733423075710,4379,10493,9,2,1,2,0,0,-7733423434504,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733423093869,4379,10322,9,2,1,2,0,0,-7733415448990,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733427073597,0,9030,5,4,1,2,0,0,-7733418028945,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7733427089870,0,13,5,4,1,2,0,0,-7733427455389,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7733435061480,0,10493,9,0,1,2,0,0,-7733435442055,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
7733435078521,0,10322,9,0,1,2,0,0,-7733435442055,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0
7733451112116,4164,68,9,7,1,2,0,0,-7732455510642,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733451120218,4164,10322,9,7,1,2,0,0,-7733451476146,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733455150372,7845,13,5,4,1,2,0,0,-7733447511167,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7733455106092,0,10499,2,12,1,2,0,0,-7733450730224,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0
7733459093434,10106,10493,9,8,1,2,0,0,-7733457328814,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7733479067995,10206,13,4,12,1,2,0,0,-7733471516220,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
7733483079851,0,10724,3,2,1,2,0,0,-7732483373798,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7733491088826,4379,10495,15,2,1,2,0,0,-7733491450182,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733491102096,4379,8803,15,2,1,2,0,0,-7733491450182,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733519058254,0,10493,8,12,1,2,0,0,-7733519438472,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733519071873,0,10106,8,12,1,2,0,0,-7733519438472,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733527268024,10501,10499,12,14,1,2,0,0,-7733527106286,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7733533881768,1906,10499,14,15,1,2,0,0,-7733529448933,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7733547070564,0,10493,8,9,1,2,0,0,-7733547435373,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7733547089701,0,10106,8,9,1,2,0,0,-7733539447819,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7733547107231,4379,10493,8,2,1,2,0,0,-7733547435373,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733547114984,4379,10106,8,2,1,2,0,0,-7733539447819,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733547094939,10206,10493,8,12,1,2,0,0,-7733547435373,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733547102901,10206,10106,8,12,1,2,0,0,-7733539447819,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733547120711,10205,10493,8,10,1,3,0,0,-7733547435373,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
7733547136355,10205,10106,8,10,1,3,0,0,-7733539447819,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
7733559116748,13,12,0,12,1,2,0,0,-7733547510168,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
7733559124291,13,4339,0,12,1,2,0,0,-7733559490822,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733563121969,0,10502,11,4,1,2,0,0,-7733563442830,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733563133283,0,7154,11,4,1,2,0,0,-7733563442830,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0
7733563141315,0,10716,4,5,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7733563149067,4379,10502,11,2,1,2,0,0,-7733563442830,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733563155842,4379,7154,11,2,1,2,0,0,-7733563442830,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733563078597,0,10502,11,4,1,2,0,0,-7733563442830,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733563113029,0,7154,11,4,1,2,0,0,-7733563442830,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733563138032,8803,10502,11,15,1,2,0,0,-7733563442830,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733563143270,8803,7154,11,15,1,2,0,0,-7733563442830,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733579097455,0,6514,14,15,1,2,0,0,-7733579444816,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7733579068750,4164,6514,14,7,1,2,0,0,-7733579444816,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733579089772,4164,7844,14,7,1,2,0,0,-7733579444816,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
7733599063356,13,10493,8,12,1,2,0,0,-7733599442616,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7733599091013,13,10106,8,12,1,2,0,0,-7733599442616,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
7733603110062,4339,4534,4,0,1,2,0,0,-7733597006959,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
